,date,equity,open,close,type
50,2021-05-13 10:00:00,1000.0,36.5593905,33.896256,
51,2021-05-13 14:00:00,1000.0,33.8552847,33.8782686,
52,2021-05-13 18:00:00,1000.0,33.87627,32.7330708,
53,2021-05-13 22:00:00,1000.0,32.770044899999995,35.050447500000004,
54,2021-05-14 02:00:00,1000.0,35.0430072,34.1248236,
55,2021-05-14 06:00:00,1000.0,34.1248236,35.102019,
56,2021-05-14 10:00:00,1000.0,35.1100206,36.1502286,
57,2021-05-14 14:00:00,1000.0,36.192237,37.1934372,
58,2021-05-14 18:00:00,1000.0,37.227444,35.927184000000004,
59,2021-05-14 22:00:00,1000.0,35.930184600000004,37.0063998,
60,2021-05-15 02:00:00,1000.0,37.033692300000006,37.3400289,
61,2021-05-15 06:00:00,1000.0,37.321008000000006,35.79433050000001,
62,2021-05-15 10:00:00,1000.0,35.785320600000006,37.230909,
63,2021-05-15 14:00:00,1000.0,37.2389178,38.6504688,
64,2021-05-15 18:00:00,1000.0,38.66948970000001,36.319908000000005,
65,2021-05-15 22:00:00,1000.0,36.315903600000006,34.47688290000001,
66,2021-05-16 02:00:00,1000.0,34.4777856,35.7823072,
67,2021-05-16 06:00:00,1000.0,35.7873092,37.0528152,
68,2021-05-16 10:00:00,1000.0,37.1058364,37.3529352,
69,2021-05-16 14:00:00,1000.0,37.344932,37.06482,
70,2021-05-16 18:00:00,1000.0,37.0638196,33.633447999999994,
71,2021-05-16 22:00:00,1000.0,33.633447999999994,36.61464,
72,2021-05-17 02:00:00,1000.0,36.6152985,32.994489,
73,2021-05-17 06:00:00,1000.0,32.992487999999994,35.3186505,
74,2021-05-17 10:00:00,1000.0,35.361672,35.251617,
75,2021-05-17 14:00:00,1000.0,35.2125975,34.3361595,
76,2021-05-17 18:00:00,1000.0,34.3281555,34.961472,
77,2021-05-17 22:00:00,1000.0,34.947465,33.686835,
78,2021-05-18 02:00:00,1000.0,33.700841999999994,35.983983,
79,2021-05-18 06:00:00,1000.0,35.955969,36.908445,
80,2021-05-18 10:00:00,1000.0,36.876429,37.19859,
81,2021-05-18 14:00:00,1000.0,37.204593,34.813398,
82,2021-05-18 18:00:00,1000.0,34.839411,36.166074,
83,2021-05-18 22:00:00,1000.0,36.132057,36.8934375,
84,2021-05-19 02:00:00,1000.0,36.9291442,34.42064,
85,2021-05-19 06:00:00,1000.0,34.463665799999994,33.5130958,
86,2021-05-19 10:00:00,1000.0,33.472071199999995,28.3880226,
87,2021-05-19 14:00:00,1000.0,28.4010304,26.856104,
88,2021-05-19 18:00:00,1000.0,26.7050134,26.8320896,
89,2021-05-19 22:00:00,1000.0,26.801071,23.0658312,
90,2021-05-20 02:00:00,1000.0,23.1262728,22.7181739,SHORT
91,2021-05-20 06:00:00,1017.783857729138,22.7221847,26.0030191,SHORT
92,2021-05-20 10:00:00,888.4779845140413,26.0290893,25.8425871,SHORT
93,2021-05-20 14:00:00,896.0721084735225,25.8084953,27.0097299,SHORT
94,2021-05-20 18:00:00,856.2200690500055,27.0097299,26.0942648,SHORT
95,2021-05-20 22:00:00,885.4082690314407,26.1193323,25.1537322,SHORT
96,2021-05-21 02:00:00,921.4721941255632,25.0970924,25.4648998,SHORT
97,2021-05-21 06:00:00,909.2004210123072,25.435836,24.4606954,SHORT
98,2021-05-21 10:00:00,945.4462525215044,24.4606954,24.8425336,SHORT
99,2021-05-21 14:00:00,930.8017702106555,24.8455402,21.6966278,SHORT
100,2021-05-21 18:00:00,1061.7238743577968,21.781814800000003,20.9119052,SHORT
101,2021-05-21 22:00:00,1107.3231290029446,20.8848458,21.875019400000003,SHORT
102,2021-05-22 02:00:00,1057.8247357499129,21.8621025,20.4176511,SHORT
103,2021-05-22 06:00:00,1131.9943543879306,20.4296715,19.6112826,SHORT
104,2021-05-22 10:00:00,1179.9562944772488,19.5992622,20.5719129,SHORT
105,2021-05-22 14:00:00,1124.167349551631,20.5719129,20.0059524,SHORT
106,2021-05-22 18:00:00,1155.969600327551,20.0059524,18.3842001,SHORT
107,2021-05-22 22:00:00,1258.079933395556,18.3821967,18.828954900000003,SHORT
108,2021-05-23 02:00:00,1228.6722171825681,18.8221663,19.3095072,SHORT
109,2021-05-23 06:00:00,1200.3373880946826,19.2664771,17.587302499999996,SHORT
110,2021-05-23 10:00:00,1314.1189430789793,17.598310199999997,15.6869732,SHORT
111,2021-05-23 14:00:00,1473.0126670270204,15.6999823,13.728603299999998,SHORT
112,2021-05-23 18:00:00,1684.1638050566191,13.731605399999998,14.474124799999998,SHORT
113,2021-05-23 22:00:00,1595.1198048720958,14.4981416,15.616924199999998,SHORT
114,2021-05-24 02:00:00,1479.9484295955615,15.6264045,15.7686175,SHORT
115,2021-05-24 06:00:00,1464.9264319596236,15.7866445,17.975923500000004,SHORT
116,2021-05-24 10:00:00,1286.5137526870321,17.975923500000004,18.0059685,SHORT
117,2021-05-24 14:00:00,1284.295625527227,18.006970000000003,18.4806795,SHORT
118,2021-05-24 18:00:00,1252.1220771597193,18.469663,19.9248425,SHORT
119,2021-05-24 22:00:00,1160.6753127408667,19.9248425,19.4240925,SHORT
120,2021-05-25 02:00:00,1191.1920407512064,19.414395,18.456438,SHORT
121,2021-05-25 06:00:00,1253.631213325175,18.447429,19.538519,SHORT
122,2021-05-25 10:00:00,1184.7779297625461,19.5195,17.326309,SHORT
123,2021-05-25 14:00:00,1334.055296822361,17.335318,19.230211,SHORT
124,2021-05-25 18:00:00,1204.419227941281,19.201182,18.077059,SHORT
125,2021-05-25 22:00:00,1277.618184503105,18.101083,19.465446,SHORT
126,2021-05-26 02:00:00,1188.985107836429,19.450431,20.488468,SHORT
127,2021-05-26 06:00:00,1127.2038266183474,20.516496,21.333312,SHORT
128,2021-05-26 10:00:00,1084.503104274968,21.324303,20.919899,SHORT
129,2021-05-26 14:00:00,1104.8333236272606,20.931911,19.53952,SHORT
130,2021-05-26 18:00:00,1182.7157586961014,19.553534,19.412393,SHORT
131,2021-05-26 22:00:00,1190.6395398046611,19.423404,20.817797,SHORT
132,2021-05-27 02:00:00,1111.0498042882393,20.814794,19.303284,SHORT
133,2021-05-27 06:00:00,1198.0486221929914,19.303284,19.690671,SHORT
134,2021-05-27 10:00:00,1174.7772617903818,19.685666,20.217196999999995,SHORT
135,2021-05-27 14:00:00,1141.573753847695,20.258238,19.965946,SHORT
136,2021-05-27 18:00:00,1158.0536155573757,19.96995,19.563544,SHORT
137,2021-05-27 22:00:00,1182.7157586961016,19.553534,19.137118,SHORT
138,2021-05-28 02:00:00,1207.5037699456252,19.152133,19.50949,SHORT
139,2021-05-28 06:00:00,1185.3858199266108,19.50949,17.975957999999995,SHORT
140,2021-05-28 10:00:00,1288.6640802303461,17.945928,16.370354,SHORT
141,2021-05-28 14:00:00,1414.5086408112195,16.349332999999998,17.701684,SHORT
142,2021-05-28 18:00:00,1307.4058983854704,17.688670999999996,17.291273999999998,SHORT
143,2021-05-28 22:00:00,1337.4533767725857,17.291273999999998,16.743727,SHORT
144,2021-05-29 02:00:00,1382.1568122735898,16.7320181,17.1841537,SHORT
145,2021-05-29 06:00:00,1347.6733896182068,17.1601465,16.8000385,SHORT
146,2021-05-29 10:00:00,1377.2167152499162,16.792036099999997,16.6920061,SHORT
147,2021-05-29 14:00:00,1387.7153060564428,16.664998,15.6797025,SHORT
148,2021-05-29 18:00:00,1473.6956271609088,15.6927064,15.6256863,SHORT
149,2021-05-29 22:00:00,1478.3129994820858,15.643691699999998,16.172850399999998,SHORT
150,2021-05-30 02:00:00,1427.077666604108,16.205335799999997,16.161305,SHORT
151,2021-05-30 06:00:00,1428.84232304853,16.185321799999997,17.107967199999997,SHORT
152,2021-05-30 10:00:00,1349.5734485509765,17.135986799999998,17.3881632,SHORT
153,2021-05-30 14:00:00,1328.3191017925578,17.4101786,16.741711,SHORT
154,2021-05-30 18:00:00,1378.308327845585,16.7787369,17.033915399999998,SHORT
155,2021-05-30 22:00:00,1359.4173960580542,17.011899999999997,16.5295626,SHORT
156,2021-05-31 02:00:00,1400.4123459031712,16.5139024,16.049623999999998,SHORT
157,2021-05-31 06:00:00,1442.3617921109544,16.0336144,17.0912486,SHORT
158,2021-05-31 10:00:00,1354.1367094437505,17.0782408,17.6635918,SHORT
159,2021-05-31 14:00:00,1309.5589187368087,17.659589399999998,17.8316926,SHORT
160,2021-05-31 18:00:00,1296.4104418210643,17.838696799999997,17.5665336,SHORT
161,2021-05-31 22:00:00,1316.0463134486922,17.5725372,18.150884,SHORT
162,2021-06-01 02:00:00,1273.4548553739967,18.1602612,17.843134399999997,SHORT
163,2021-06-01 06:00:00,1298.417546034833,17.811121599999996,17.910161199999997,SHORT
164,2021-06-01 10:00:00,1291.021221356203,17.913162399999997,17.8951552,SHORT
165,2021-06-01 14:00:00,1293.4772823189442,17.8791488,17.551017599999998,SHORT
166,2021-06-01 18:00:00,1316.8342916322513,17.562022,17.412962399999998,SHORT
167,2021-06-01 22:00:00,1328.412021009319,17.4089608,17.7550992,SHORT
168,2021-06-02 02:00:00,1303.2960885618643,17.7444504,17.823434600000002,SHORT
169,2021-06-02 06:00:00,1297.5205575697519,17.823434600000002,17.9104172,SHORT
170,2021-06-02 10:00:00,1290.3547350103745,17.9224148,18.166366000000004,SHORT
171,2021-06-02 14:00:00,1272.326676556434,18.176364,19.236152,SHORT
172,2021-06-02 18:00:00,1202.229676704572,19.236152,19.0371918,SHORT
173,2021-06-02 22:00:00,1214.4754268505706,19.0421908,18.683262600000003,SHORT
174,2021-06-03 02:00:00,1237.3781692339692,18.6897372,19.2278448,SHORT
175,2021-06-03 06:00:00,1202.1862668489548,19.2368466,19.9629918,SHORT
176,2021-06-03 10:00:00,1159.0379703396634,19.9529898,20.0270046,SHORT
177,2021-06-03 14:00:00,1153.256944002491,20.0530098,19.4758944,SHORT
178,2021-06-03 18:00:00,1187.308640767482,19.4778948,19.6249242,SHORT
179,2021-06-03 22:00:00,1178.0531140931344,19.6309254,20.2720536,SHORT
180,2021-06-04 02:00:00,1142.093169553989,20.2490247,19.1089107,SHORT
181,2021-06-04 06:00:00,1210.298356744458,19.1079106,17.9577956,SHORT
182,2021-06-04 10:00:00,1287.3822739093428,17.9637962,17.9157914,SHORT
183,2021-06-04 14:00:00,1291.5527482104342,17.9057904,18.2808279,SHORT
184,2021-06-04 18:00:00,1266.0950724901234,18.2658264,18.40184,SHORT
185,2021-06-04 22:00:00,1256.736978476066,18.40184,18.2448243,SHORT
186,2021-06-05 02:00:00,1267.4054264523984,18.2469416,18.6491828,SHORT
187,2021-06-05 06:00:00,1239.869393100474,18.6521846,18.7442398,SHORT
188,2021-06-05 10:00:00,1233.5826941068497,18.7472416,17.7996734,SHORT
189,2021-06-05 14:00:00,1299.3256890480063,17.7986728,18.11086,SHORT
190,2021-06-05 18:00:00,1276.3643338185295,18.1188648,17.480482,SHORT
191,2021-06-05 22:00:00,1323.0525706557864,17.4794814,17.240337999999998,SHORT
192,2021-06-06 02:00:00,1341.439446968268,17.2398932,17.662062,SHORT
193,2021-06-06 06:00:00,1309.3755870633906,17.662062,17.777108,SHORT
194,2021-06-06 10:00:00,1300.3896039604072,17.7841108,17.6650632,SHORT
195,2021-06-06 14:00:00,1308.264062795934,17.677068000000002,17.6930744,SHORT
196,2021-06-06 18:00:00,1307.6720211338477,17.6850712,17.494995199999998,SHORT
197,2021-06-06 22:00:00,1322.8627175739146,17.48199,17.389953199999997,SHORT
198,2021-06-07 02:00:00,1330.0935552131277,17.386951999999997,17.456979999999998,SHORT
199,2021-06-07 06:00:00,1324.7579363670004,17.456979999999998,17.4359716,SHORT
200,2021-06-07 10:00:00,1326.0497900306402,17.4399732,17.3259276,SHORT
201,2021-06-07 14:00:00,1334.1620586139638,17.3339308,17.272906399999997,SHORT
202,2021-06-07 18:00:00,1339.4186215658008,17.265903599999998,16.80672,SHORT
203,2021-06-07 22:00:00,1376.5050607124065,16.8007176,15.5422144,SHORT
204,2021-06-08 02:00:00,1488.4012746346696,15.5376599,14.80444,SHORT
205,2021-06-08 06:00:00,1562.9622092279826,14.7964376,15.0024994,SHORT
206,2021-06-08 10:00:00,1541.5974527505714,15.0014991,15.1455423,SHORT
207,2021-06-08 14:00:00,1526.9359354666349,15.1455423,14.2602768,SHORT
208,2021-06-08 18:00:00,1622.8651550540726,14.2502738,14.8554553,SHORT
209,2021-06-08 22:00:00,1556.2289309975981,14.8604568,14.7964376,SHORT
210,2021-06-09 02:00:00,1560.708615170548,14.817803,13.916903,SHORT
211,2021-06-09 06:00:00,1661.7398856627792,13.916903,14.815801,SHORT
212,2021-06-09 10:00:00,1560.2870014432108,14.821806999999998,14.97496,SHORT
213,2021-06-09 14:00:00,1543.1948186740779,14.985971,15.548532999999995,SHORT
214,2021-06-09 18:00:00,1486.212263130886,15.560544999999998,15.090074999999995,SHORT
215,2021-06-09 22:00:00,1530.1125657573098,15.114098999999998,15.415399999999998,SHORT
216,2021-06-10 02:00:00,1500.6632112107284,15.4107015,14.6343135,SHORT
217,2021-06-10 06:00:00,1580.385303041081,14.633313,14.710351499999998,SHORT
218,2021-06-10 10:00:00,1572.4296219237315,14.707349999999998,14.625309,SHORT
219,2021-06-10 14:00:00,1580.709528980295,14.630311499999998,14.2461195,SHORT
220,2021-06-10 18:00:00,1624.365104868507,14.237115,13.98699,SHORT
221,2021-06-10 22:00:00,1652.5856468348359,13.9939935,14.2000965,SHORT
222,2021-06-11 02:00:00,1628.7624878182305,14.1986772,13.9165644,SHORT
223,2021-06-11 06:00:00,1662.258286445973,13.9125628,13.8675448,SHORT
224,2021-06-11 10:00:00,1667.8950930450324,13.865543999999998,14.420766,SHORT
225,2021-06-11 14:00:00,1603.7897869851633,14.4197656,13.9665844,SHORT
226,2021-06-11 18:00:00,1653.6966871453,13.984591599999998,13.8485372,SHORT
227,2021-06-11 22:00:00,1670.0640073402792,13.8475368,13.4133632,SHORT
228,2021-06-12 02:00:00,1722.7117934857774,13.4243423,13.1023101,SHORT
229,2021-06-12 06:00:00,1767.8868810366657,13.081308,13.3203319,SHORT
230,2021-06-12 10:00:00,1738.2515525790864,13.3043303,13.2963295,SHORT
231,2021-06-12 14:00:00,1738.382228534024,13.3033302,13.1993198,SHORT
232,2021-06-12 18:00:00,1754.340369012942,13.1823181,13.4363435,SHORT
233,2021-06-12 22:00:00,1720.916901388672,13.4383437,13.5463545,SHORT
234,2021-06-13 02:00:00,1706.2687971593182,13.5537102,13.272654,SHORT
235,2021-06-13 06:00:00,1743.4510986507255,13.2646524,13.507701,SHORT
236,2021-06-13 10:00:00,1713.8572730194885,13.4936982,14.0198034,SHORT
237,2021-06-13 14:00:00,1649.5433024403167,14.0198034,14.062812,SHORT
238,2021-06-13 18:00:00,1644.4984687273059,14.062812,14.40288,SHORT
239,2021-06-13 22:00:00,1604.6671157128128,14.4118818,14.7639522,SHORT
240,2021-06-14 02:00:00,1566.2951138264407,14.7649524,14.5669128,SHORT
241,2021-06-14 06:00:00,1587.0443043658397,14.5719138,14.7989592,SHORT
242,2021-06-14 10:00:00,1563.2241545741276,14.7939582,14.597919,SHORT
243,2021-06-14 14:00:00,1584.2170928609744,14.597919,15.2910576,SHORT
244,2021-06-14 18:00:00,1512.4050543109577,15.2910576,14.85297,SHORT
245,2021-06-14 22:00:00,1557.0133650037656,14.85297,15.1160226,SHORT
246,2021-06-15 02:00:00,1529.814439124091,15.1170444,15.0740272,SHORT
247,2021-06-15 06:00:00,1534.6893706170176,15.0690252,15.3301296,SHORT
248,2021-06-15 10:00:00,1507.959947136604,15.336132,15.0440152,SHORT
249,2021-06-15 14:00:00,1537.3429533553326,15.0430148,14.7879128,SHORT
250,2021-06-15 18:00:00,1563.8632113113335,14.7879128,14.80592,SHORT
251,2021-06-15 22:00:00,1561.961215513793,14.80592,14.7198856,SHORT
252,2021-06-16 02:00:00,1571.6121508664614,14.715,14.524,SHORT
253,2021-06-16 06:00:00,1591.074840041278,14.535,14.672,SHORT
254,2021-06-16 10:00:00,1575.895931856898,14.675,14.16,SHORT
255,2021-06-16 14:00:00,1633.5574486119924,14.157,14.26,SHORT
256,2021-06-16 18:00:00,1621.8719966337032,14.259,14.395,SHORT
257,2021-06-16 22:00:00,1607.107213342597,14.39,14.078,SHORT
258,2021-06-17 02:00:00,1642.3743200056795,14.081,14.844,SHORT
259,2021-06-17 06:00:00,1558.3741778975723,14.84,15.261,SHORT
260,2021-06-17 10:00:00,1514.887514738633,15.266,15.196,SHORT
261,2021-06-17 14:00:00,1522.2665086887816,15.192,15.124,SHORT
262,2021-06-17 18:00:00,1528.2014669926632,15.133,14.379,SHORT
263,2021-06-17 22:00:00,1608.4485185700355,14.378,14.844,SHORT
264,2021-06-18 02:00:00,1556.3306234997694,14.8594858,15.0425041,SHORT
265,2021-06-18 06:00:00,1536.475774349473,15.051505,14.8284827,SHORT
266,2021-06-18 10:00:00,1557.9034160182962,14.8444843,14.4654464,SHORT
267,2021-06-18 14:00:00,1597.9517935152767,14.4724471,13.7253724,SHORT
268,2021-06-18 18:00:00,1684.8058582119907,13.7263725,13.2533252,SHORT
269,2021-06-18 22:00:00,1745.4680256611998,13.249324799999998,13.641364,SHORT
270,2021-06-19 02:00:00,1695.248657299511,13.641817499999998,13.2716325,SHORT
271,2021-06-19 06:00:00,1742.534145667458,13.2716325,13.7178555,SHORT
272,2021-06-19 10:00:00,1685.3602218212782,13.7218575,13.802898,SHORT
273,2021-06-19 14:00:00,1674.6153330637421,13.8099015,13.8879405,SHORT
274,2021-06-19 18:00:00,1666.285715273849,13.878936,13.810902,SHORT
275,2021-06-19 22:00:00,1674.372723091549,13.8119025,13.389691499999998,SHORT
276,2021-06-20 02:00:00,1728.6778076043295,13.3780122,13.6530947,SHORT
277,2021-06-20 06:00:00,1695.960754027311,13.6360896,13.6370899,SHORT
278,2021-06-20 10:00:00,1694.9660556378522,13.644092,12.943882,SHORT
279,2021-06-20 14:00:00,1787.0709591791222,12.9408811,13.3059906,SHORT
280,2021-06-20 18:00:00,1738.2960149549099,13.30399,13.7231157,SHORT
281,2021-06-20 22:00:00,1683.120049424891,13.7401208,13.9211751,SHORT
282,2021-06-21 02:00:00,1662.252814328434,13.9126086,13.4016597,SHORT
283,2021-06-21 06:00:00,1725.4987808539117,13.4026596,12.7297269,SHORT
284,2021-06-21 10:00:00,1817.4277588060531,12.7247274,12.1547844,SHORT
285,2021-06-21 14:00:00,1902.6477178813616,12.1547844,12.3467652,SHORT
286,2021-06-21 18:00:00,1874.8853484570227,12.3347664,11.948805,SHORT
287,2021-06-21 22:00:00,1935.4464986247556,11.948805,11.19888,SHORT
288,2021-06-22 02:00:00,2066.89773534994,11.188881,11.6538345,SHORT
289,2021-06-22 06:00:00,1984.434633939582,11.6538345,11.2158783,SHORT
290,2021-06-22 10:00:00,2060.8202493598706,11.2218777,10.250974800000002,SHORT
291,2021-06-22 14:00:00,2252.7111774194827,10.2659733,10.5459453,SHORT
292,2021-06-22 18:00:00,2193.5305063131477,10.5429456,10.7299269,SHORT
293,2021-06-22 22:00:00,2158.5240931932644,10.7139285,10.5769422,SHORT
294,2021-06-23 02:00:00,2184.160321105366,10.5881755,11.4554356,SHORT
295,2021-06-23 06:00:00,2018.803440351057,11.4554356,11.4154236,SHORT
296,2021-06-23 10:00:00,2024.637621411709,11.4224257,11.4194248,SHORT
297,2021-06-23 14:00:00,2026.0570501183336,11.4144233,11.1373402,SHORT
298,2021-06-23 18:00:00,2076.462816499039,11.1373402,10.8392508,SHORT
299,2021-06-23 22:00:00,2132.1900764456614,10.8462529,11.4594368,SHORT
300,2021-06-24 02:00:00,2016.1626405250113,11.4704401,11.0803231,SHORT
301,2021-06-24 06:00:00,2087.901833188865,11.0763219,10.9892958,SHORT
302,2021-06-24 10:00:00,2104.2447436880225,10.9902961,11.4004191,SHORT
303,2021-06-24 14:00:00,2030.6839700395524,11.3884155,11.383414,SHORT
304,2021-06-24 18:00:00,2031.3976802478082,11.3844143,11.5944773,SHORT
305,2021-06-24 22:00:00,1991.5011627961328,11.6124827,11.4964479,SHORT
306,2021-06-25 02:00:00,2011.1551265327396,11.499,11.515,SHORT
307,2021-06-25 06:00:00,2008.8840166782463,11.512,11.119,SHORT
308,2021-06-25 10:00:00,2079.700791366904,11.12,10.748,SHORT
309,2021-06-25 14:00:00,2152.8833364364145,10.742,10.5,SHORT
310,2021-06-25 18:00:00,2201.8730648386145,10.503,10.491,SHORT
311,2021-06-25 22:00:00,2204.6017921830285,10.49,10.235,SHORT
312,2021-06-26 02:00:00,2258.8662629419778,10.238,10.407,SHORT
313,2021-06-26 06:00:00,2217.9220101659125,10.427,9.957,SHORT
314,2021-06-26 10:00:00,2322.8478103656053,9.956,10.308,SHORT
315,2021-06-26 14:00:00,2245.9233563173702,10.297,10.105,SHORT
316,2021-06-26 18:00:00,2288.5970113805006,10.105,10.099,SHORT
317,2021-06-26 22:00:00,2289.5032967032926,10.101,10.318,SHORT
318,2021-06-27 02:00:00,2241.3453914858546,10.3180317,10.5170516,SHORT
319,2021-06-27 06:00:00,2196.2162032443316,10.5300529,10.5360535,SHORT
320,2021-06-27 10:00:00,2197.259635495968,10.5250524,10.3770376,SHORT
321,2021-06-27 14:00:00,2229.4601237909333,10.3730372,10.3920391,SHORT
322,2021-06-27 18:00:00,2225.3835438321203,10.3920391,10.181018,SHORT
323,2021-06-27 22:00:00,2271.508880546126,10.181018,10.9420941,SHORT
324,2021-06-28 02:00:00,2111.1987952122304,10.9540953,10.9590958,SHORT
325,2021-06-28 06:00:00,2107.7349743833347,10.9720971,11.231123,SHORT
326,2021-06-28 10:00:00,2058.9404686990974,11.2321231,10.7970796,SHORT
327,2021-06-28 14:00:00,2144.2841620882386,10.7850784,11.3691368,SHORT
328,2021-06-28 18:00:00,2034.1274106227627,11.3691368,11.3981397,SHORT
329,2021-06-28 22:00:00,2029.4857296787402,11.3951394,11.3231322,SHORT
330,2021-06-29 02:00:00,2040.2054593052057,11.3352666,11.2192434,SHORT
331,2021-06-29 06:00:00,2060.7529830932176,11.222244,11.3632722,SHORT
332,2021-06-29 10:00:00,2035.3563794283364,11.362272,11.897379,SHORT
333,2021-06-29 14:00:00,1943.4856241326302,11.8993794,12.047409,SHORT
334,2021-06-29 18:00:00,1918.968252162495,12.0514098,12.1084212,SHORT
335,2021-06-29 22:00:00,1911.1959390234667,12.1004196,11.922384,SHORT
336,2021-06-30 02:00:00,1939.7668319737916,11.922192099999998,11.581158,SHORT
337,2021-06-30 06:00:00,1998.7864468804187,11.5701569,11.881188,SHORT
338,2021-06-30 10:00:00,1945.1514471702192,11.8891888,11.651165,SHORT
339,2021-06-30 14:00:00,1984.2080319169013,11.6551654,11.151115,SHORT
340,2021-06-30 18:00:00,2075.3868608831062,11.1431142,11.6871686,SHORT
341,2021-06-30 22:00:00,1978.9439797997063,11.6861685,11.9501949,SHORT
342,2021-07-01 02:00:00,1936.4864715499084,11.942388,11.4152826,SHORT
343,2021-07-01 06:00:00,2025.194750836989,11.4192834,11.2112418,SHORT
344,2021-07-01 10:00:00,2062.7753118303062,11.2112418,11.3432682,SHORT
345,2021-07-01 14:00:00,2037.508677326921,11.3502696,11.2432482,SHORT
346,2021-07-01 18:00:00,2058.917940365619,11.232246,11.1182232,SHORT
347,2021-07-01 22:00:00,2079.8460439242513,11.1192234,11.1832362,SHORT
348,2021-07-02 02:00:00,2066.4843971366904,11.191119,10.8100809,SHORT
349,2021-07-02 06:00:00,2139.5226132457037,10.8090808,10.8280827,SHORT
350,2021-07-02 10:00:00,2134.3880749455016,10.8350834,10.641064,SHORT
351,2021-07-02 14:00:00,2175.34905023138,10.631063,10.9440943,SHORT
352,2021-07-02 18:00:00,2112.9349784319775,10.9450944,11.011101,SHORT
353,2021-07-02 22:00:00,2101.9871288027966,11.0021001,11.1131112,SHORT
354,2021-07-03 02:00:00,2079.8460439242513,11.1192234,11.0592114,SHORT
355,2021-07-03 06:00:00,2091.510490303564,11.057211,11.3402676,SHORT
356,2021-07-03 10:00:00,2037.508677326921,11.3502696,11.4392874,SHORT
357,2021-07-03 14:00:00,2021.1231180337327,11.442288,11.4912978,SHORT
358,2021-07-03 18:00:00,2012.5031308474106,11.4912978,11.5943184,SHORT
359,2021-07-03 22:00:00,1996.6881235151898,11.582316,11.5113018,SHORT
360,2021-07-04 02:00:00,2010.7529759375511,11.5012998,11.3442684,SHORT
